Cueanexo,Nombre,id_departamento,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
660127102,CENTRO EDUCATIVO TERAPEUTICO SACRA - JORNADA DOBLE - FILIAL CAMPO QUIJANO ,66147,,,,
660127200,Colegio Sagrado Corazón de María ,66007,,1.0,1.0,1.0
660127300,INSTITUTO FUNDACIÓN FUNDACER N°8182,66035,,1.0,1.0,1.0
660127400,DODY ARAOZ COSTAS DE JOVANOVICS USANDIVARAS,66147,,,1.0,
660127500,ESCUELA N° 4753,66056,,1.0,1.0,
660127600,COLEGIO SECUNDARIO Nº 5159,66028,,,,1.0
660127700,COLEGIO SECUNDARIO Nº 5160,66154,,,,1.0
660127800,COLEGIO POLIMODAL RURAL Nº 5161,66007,,,,1.0
660127900,ESCUELA DE EDUCACION TECNICA N° 3146 LA PUNTANA,66133,,,,1.0
660128000,B.S.P.A. Nº 7156,66112,,,,
660128100,LA PROVIDENCIA,66007,,1.0,1.0,
660128200,B.S.P.A. N° 7082 REPUBLICA ORIENTAL DEL URUGUAY,66056,,,,
660128201,SUBSEDE B.S.P.A. Nº7082-01 - PIQUIRENDA,66056,,,,
660128202,SUB SEDE B.S.P.A. Nº 7082-02 TOBANTIRENDA,66056,,,,
660128300,B.S.P.A. N° 7157,66014,,,,
660128301,B.S.P.A. N° 7157 ANEXO LA POMA,66091,,,,
660128303,B.S.P.A. N° 7157 Anexo Seclantas,66119,,,,
660128304,B.S.P.A. N° 7157 Anexo Molinos,66119,,,,
660128400,B.S.P.A.Nª 7079  - COLONIA SANTA ROSA,66126,,,,
660128500,SISTEMA VIRTUAL DE FORMACION A DISTANCIA,66028,,,,
660128600,ESCUELA Nª 4756,66147,,1.0,1.0,
660128900,EJERCITO ARGENTINO,66056,,1.0,1.0,
660128901,EJERCITO ARGENTINO - ANEXO MISION CHOWAYUK,66056,,1.0,1.0,
660129000,ESCUELA DE CADETES S.P.P.S.,66035,,,,
660129100,COLEGIO SECUNDARIO Nº 5163,66007,,,,1.0
660129300,B.S.P.A. Nº 7158,66028,,,,
660129400,CENTRO EDUCATIVO FE Y ALEGRIA JESUS,66056,,1.0,1.0,1.0
660129500,INST. DE FORM. Y CAPAC. DOCTOR EMILIO CASTRO BOEDO,66028,,,,1.0
660129600,JARDIN DE INFANTES TROMPITA,66112,,1.0,,
660129800,UZZI COLLEGE,66028,,1.0,1.0,1.0
660129900,ESCUELA Nº 4746 - EX ANEXO Nº 4254-01,66056,,1.0,1.0,
660130000,ESCUELA Nº 4757,66056,,1.0,1.0,
660130100,ESCUELA Nº 4760,66161,,1.0,1.0,
660130200,ESCUELA 4747 Virgen de Itati,66056,,,1.0,
660130300,ESCUELA Nº 4751,66161,,1.0,1.0,
660130400,ESCUELA DE EDUCACION ESPECIAL JEAN MERMOZ Nº 7171,66147,,,,
660130500,COLEGIO SECUNDARIO Y POLIMODAL Nº 5165,66056,,,,1.0
660130600,COLEGIO SECUNDARIO N° 5164,66028,,,,1.0
660130700,JARDIN MATERNAL DR. LUIS LINARES,66077,1.0,1.0,,
660130800,CENTRO PROVINCIAL DE EDUCACION FISICA - CEF,66028,,,,
660131100,ROBERTO ROMERO,66028,,1.0,1.0,
660131200,JARDIN MATERNO INFANTIL TA TE TI (VILLA BELGRANO EX 2555),66028,,1.0,,
660131300,ESCUELA Nº 4764,66133,,1.0,1.0,
660131400,DR. MARIO JULIO ELSZTAIN,66133,,1.0,1.0,
660131500,ESCUELA Nº 4765 - PARAJE EL ALFARCITO,66070,,,1.0,
660131700,ESCUELA Nº 4758 - BºSECTOR V (PLAYA DE TANQUES),66056,,1.0,1.0,
660131800,ESCUELA Nº 4762 H'OKAT,66133,,1.0,1.0,
660131900,17 de Junio Nº 4759 - PARAJE LA VALLE,66133,,1.0,1.0,
660132000,HUGO ALBERTO LUNA Nº 4763,66126,,1.0,1.0,
660132100,ESCUELA DE EDUCACION TECNICA N° 3147 EX Nº5166-7116,66007,,,,1.0
660132300,ADANA - ESCUELA DE EDUCACION ESPECIAL,66028,,,,
660132400,INSTITUTO HUMANISTA DE LA SANTISIMA TRINIDAD Nº 8194,66028,,1.0,1.0,1.0
660132600,INSTITUTO DE FORMACION DOCENTE FRANKLIN,66028,,,,
660132900,Colegio Superior San Pedro,66028,,,,
660133000,INSTITUTO PRIVADO NUESTRA SEÑORA DEL CARMEN,66140,,1.0,1.0,
660133100,CENTRO DE EDUCACIÓN TÉCNICA Nª 7151,66105,,,,
660133101,ANEXO OLACAPATO CENTRO DE EDUCACION TECNICA,66105,,,,
660133200,"UNIDAD DE FORMACION, INVESTIGACION Y DESARROLLO TECNOLOGICO",66028,,,,
660133201,U.F.I.DE.T Nº 6036-01 ANEXO SAN RAMON DE LA NUEVA ORAN,66126,,,,
660133300,INSTITUTO POLITECNICO MODELO GENERAL MOSCONI,66056,,,,
660133500,DR.MIGUEL RAGONE,66028,,,,1.0
660133600,B.S.P.A. N°7064 VAQUEROS,66077,,,,
660133601,SUBSEDE B.S.P.A. N° 7064-01 ANEXO LA CALDERA,66077,,,,
660133700,ESCUELA DE EDUCACIÓN ESPECIAL  VIRGEN REINA DE LOS CIELOS,66014,,,,
660133800,B.S.P.A. N° 7162 MISION CHERENTA,66056,,,,
660133900,CENTRO DE FORMACION PROFESIONAL EX N° 7163,66028,,,,
660134000,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO SAN RAMÓN DE LA NUEVA ORAN,66126,,1.0,,
660134001,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO PICHANAL,66126,1.0,1.0,,
660134003,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO EL TABACAL,66126,1.0,1.0,,
660134005,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO METAN,66112,1.0,1.0,,
660134006,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO MORILLO,66133,1.0,1.0,,
660134007,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO GRAL GUEMES,66049,,1.0,,
660134008,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO ROSARIO DE LERMA,66147,1.0,1.0,,
660134009,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO Ros. DE LA FRONTERA,66140,,1.0,,
660134010,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO CERRILLOS,66035,,1.0,,
660134011,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO SALTA,66028,1.0,1.0,,
660134012,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO TARTAGAL,66056,,1.0,,
660134013,JARDIN MATERNO INFANTIL BERTA CEREZO DE MAMANI ANEXO J.V. GONZALEZ,66007,,1.0,,
660134100,JARDIN MATERNO INFANTIL DIVINO NIÑO JESUS ,66126,1.0,1.0,,
660134200,COLEGIO ITALO ARGENTINO BILINGUE BICULTURAL DANTE ALIGHIERI,66028,,1.0,1.0,1.0
660134300,INSTITUTO SANTA RITA,66112,,,,
660134400,ESCUELA Nº 4773,66007,,1.0,1.0,
660134600,CICLO DE CAPACITACION LABORAL CHRISTOFREDO JAKOB,66028,,,,
660134702,SEDE DINAMICA DE CORONEL MOLDES,66098,,,,
660134704,SEDE DINAMICA DE LA POMA,66091,,,,
660134705,SEDE DINAMICA DE GUACHIPAS 6037-05,66063,,,,
660134800,Nº 4774 GENERAL JUAN JOSE VALLE,66028,,1.0,1.0,
660134900,COLEGIO SECUNDARIO Nº 5169,66028,,,,1.0
660135000,PROFESORA ELSA SALFITY EX Nº 1105,66028,,1.0,1.0,
660135100,SANTA TERESITA DEL NIÑO JESUS - EX Nº 1118,66049,,1.0,1.0,
660135200,B.S.P.A N° 7164 -ENTORNO DE TRABAJO-,66028,,,,
660135500,ESCUELA DE EDUCACION ESPECIAL N° 7059,66056,,,,
660135600,COLEGIO GRAL.MANUEL BELGRANO,66028,,,,1.0
660135700,INSTITUTO DE EDUCACION SUPERIOR GRAL. MANUEL BELGRANO,66028,,,,
660135800,COLEGIO SECUNDARIO N° 5096 EX ESCUELA NORMAL SUP.,66021,,,,1.0
660135900,INSTITUTO DE EDUCACION SUPERIOR N° 6009,66021,,,,
660136000,COLEGIO SECUNDARIO REPUBLICA DE COLOMBIA,66140,,,,1.0
660136100,INSTITUTO DE EDUCACIÓN SUPERIOR N°6024 “ESCUELA NORMAL SUPERIOR REPUBLICA DE COLOMBIA”,66140,,,,
660136101,Anexo del Instituto de Educación Superior República de Colombia Nº 6024,66112,,,,
660136200,COLEGIO SECUNDARIO JUAN CARLOS DAVALOS,66112,,,,1.0
660136300,INSTITUTO DE EDUCACION SUPERIOR JUAN CARLOS DAVALOS,66112,,,,
660136301,INST.DE EDUC.SUPERIOR JUAN CARLOS DAVALOS - ANEXO EL GALPON,66112,,,,
660136400,INSTITUTO DE EDUCACION SUPERIOR DR.JOAQUIN V. GONZALEZ,66007,,,,
660136500,ESCUELA DE EDUCACION ESPECIAL Nº 7165,66126,,,,
660136600,ESCUELA Nº 4777,66056,,1.0,1.0,
660136700,GUARDERIA MATERNO INFANTIL LOS SALTEÑITOS (2563),66028,,1.0,,
660136800,ESCUELA N° 4783 CACIQUE N'ON'EHEN DAVID GONZALEZ,66133,,1.0,1.0,
660136900,COLEGIO SECUNDARIO Nº 5168,66049,,,,1.0
660136901,COLEGIO SECUNDARIO Nº 5168-01 - ANEXO COBOS,66049,,,,1.0
660137000,CICLO DE CAPACITACION LABORAL LAS ROSAS,66028,,,,
660137100,COLEGIO SECUNDARIO WALTER ADET,66028,,,,1.0
660137200,COLEGIO SECUNDARIO LUIS PRETI,66056,,,,1.0
660137300,LUIS MARIA PRETI,66056,,1.0,1.0,
660137400,ESCUELA DE EDUCACION ESPECIAL Nª 7057,66007,,,,
660137500,ESCUELA DE EDUCACION ESPECIAL JORGE H ARENS TOLEDO,66007,,,,
660137600,ESCUELA DE EDUCACION ESPECIAL,66007,,,,
660137700,ESCUELA DE EDUCACION ESPECIAL Nº 7197,66035,,,,
660137800,B.S.P.A. N° 7169,66028,,,,
660137900,GUARDERIA MATERNO INFANTIL MUNDO FELIZ,66028,,1.0,,
660138000,GUARDERIA MATERNO INFANTIL DIVINO NIÑO JESUS N° 4279,66070,1.0,1.0,,
660138100,ESCUELA Nº 4791,66133,,1.0,1.0,
660138200,NUCLEO EDUCATIVO Nª 7170 (FUNC. ESC 4178 GREGORIA M.DE SAN MARTIN),66007,,,,
660138300,NUCLEO EDUCATIVO N° 7172,66007,,,,
660138400,NUCLEO EDUCATIVO N° 7173,66007,,,,
660138500,ESCUELA Nº 4793 - PARAJE POZO EL BRAVO,66133,,1.0,1.0,
660138600,ESCUELA Nº 4796 Jose Roberto Iriarte,66140,,1.0,1.0,
660138700,INSTITUTO DE EDUCACION SUPERIOR EN VITICULTURA Y ENOLOGIA N°  6038,66021,,,,
660138800,ESCUELA DE EDUCACION TECNICA Nº 3148 INGENIERO OTTO KRAUSE,66028,,,,1.0
660138900,GUARDERIA INFANTIL NIÑO FELIZ EX 2561,66007,1.0,1.0,,
660139100,ESCUELA Nº 4743 VIRGEN DE LA CANDELARIA,66161,,,1.0,
660139200,ESCUELA Nº 4784 Dolores Campion,66147,,1.0,1.0,
660139300,ESCUELA Nº 4794 - COLONIA SANTA ROSA,66126,,1.0,1.0,
660139400,ESCUELA Nº 4798 - MISION EL CAÑAVERAL,66133,,1.0,1.0,
660139500,B.S.P.A. Nº 7071 - SEDE CAMPO QUIJANO,66147,,,,
660139501,SUBSEDE B.S.P.A. Nº 7072 - SAN LUIS,66028,,,,
660139600,ESCUELA DE EDUCACION ESPECIAL Nº7168,66105,,,,
660139700,ESCUELA DE EDUCACION ESPECIAL JESUS DE NAZARETH Nº7073,66126,,,,
660139800,B.S.P.A. Nº 7068 MANUEL J. CASTILLA- SEDE CERRILLOS,66035,,,,
660139801,SUBSEDE B.S.P.A. Nº 7069 SEÑOR DEL SUMALAO DE LA MERCED,66035,,,,
660139802,B.S.P.A. Nº 7068-01 - ANEXO LOS PINARES,66035,,,,
660139900,B.S.P.A. Nº 7166 COMPLEJO PENITENCIARIO FEDERAL NOA Nº 3 - CARCELARIA,66049,,,,
660140200,NUCLEO EDUCATIVO Nº 7178,66063,,,,
660140500,NUCLEO EDUCATIVO Nº 7181,66098,,,,
660140600,NUCLEO EDUCATIVO Nº 7182,66105,,,,
660140800,NUCLEO EDUCATIVO Nº 7184,66119,,,,
660140900,NUCLEO EDUCATIVO Nº 7185,66133,,,,
660141000,NUCLEO EDUCATIVO Nº 7186,66133,,,,
660141300,NUCLEO EDUCATIVO Nº 7189,66161,,,,
660142100,INSTITUTO ESPECIAL - ESCUELA DE AJEDREZ,66028,,,,
660142101,INSTITUTO ESPECIAL - ESCUELA DE AJEDREZ,66035,,,,
660142200,TALLERES ARTISTICO JAIME DAVALOS,66028,,,,
660142300,INST.ESPEC.Nª 7144 TALLERES ARTISTICO JAIME DAVALOS,66049,,,,
660142400,INST.ESPEC. TALLERES ARTISTICO JAIME DAVALOS,66063,,,,
660142600,INST.ESPEC. TALLERES ARTISTICO JAIME DAVALOS,66126,,,,
660142700,INSTITUTO ESPECIAL TALLERES ARTÍSTICO JAIME DAVALOS,66007,,,,
660142800,INSTITUTO SUPERIOR DEL MILAGRO,66028,,,,
660142900,ESC. INTERNAC. DE ADMINISTRACIÓN HOTELERA Y TURISTICA VATEL,66028,,,,
660143000,ESCUELA DE EDUCACION TECNICA DR.JULIO IGNACIO MERA FIGUEROA EX N° 5174,66028,,,,1.0
660143200,GUARDERIA MATERNO INF.LA SAGRADA FAMILIA DE NAZARETH EX 2559,66049,1.0,1.0,,
660143300,ESCUELA PROVINCIAL DE BELLAS ARTES TOMAS CABRERA NIVEL SNU,66028,,,,
660143301,ESCUELA PCIAL DE BELLAS ARTES TOMAS CABRERA DPTO INFANTIL,66028,,,,
660143302,ESC.PCIAL DE BELLAS ART.TOMAS CABRERA DPTO TALLERES LIBRES,66028,,,,
660143303,ESCUELA PROVINCIAL DE BELLAS ARTES TOMAS CABRERA - ANEXO CAFAYATE,66021,,,,
660143400,ESCUELA Nº 4797 CAMINOS ANCESTRALES,66161,,1.0,1.0,
660143600,ESCUELA Nº 4779 SANTA MARIA DE LUJAN,66161,,1.0,1.0,
660143700,ESCUELA Nº 4778 - PARAJE SAN JUANCITO,66161,,1.0,1.0,
660143900,ESCUELA Nº 4804 - MISION LAPACHO I,66056,,1.0,1.0,
660144000,ESCUELA Nº 4805 - MISION LAPACHO II,66056,,1.0,1.0,
660144100,GUARDERIA MATERNO INFANTIL ANGELITOS JUGUETONES,66028,,1.0,,
660144300,Guarderia Materno Infantil Nº 4803 ESTRELLITA,66014,,1.0,,
660144400,ESCUELA Nº 4811 - 2 DE MAYO CRUCERO A.R.A. GENERAL BELGRANO,66028,,,1.0,
660144500,COLEGIO SECUNDARIO Nº 5175,66126,,,,1.0
660144700,ESCUELA ARGENTINA DE FORMACION PROFESIONAL,66028,,,,
660144800,COLEGIO SECUNDARIO Nº 5176,66028,,,,1.0
660144900,CENTRO DE CAPACITACION LABORAL Nª 7137,66007,,,,
660145000,ESCUELA Nº 4808 Gesta Sanmartiniana,66147,,1.0,1.0,
660145100,B.S.P.A. Nº 7200,66028,,,,
660145200,ESCUELA DE EDUCACION ESPECIAL Nº 7208,66077,,,,
660145300,ESCUELA DE EDUCACION ESPECIAL Nº 7209,66133,,,,
660145400,ESCUELA DE EDUCACION TECNICA - CHICOANA N° 3161 EX N° 5175-7119,66042,,,,1.0
660145500,GUARDERIA NIÑO DE BELEN,66028,,1.0,,
660145600,B.S.P.A. Nº 7174 - SANTA VICTORIA ESTE,66133,,,,
660145700,INSTITUTO DE EDUCACION SUPERIOR Nº 6040 DE VAQUEROS,66077,,,,
660145800,B.S.P.A. Nº 7175 -CORONEL JUAN SOLA,66133,,,,
660145900,INSTITUTO DE EDUCACION SUPERIOR Nº 6039 DE AGUARAY,66056,,,,
660146000,COLEGIO SECUNDARIO Nº 5178 COMBATE DE LAS PIEDRAS,66112,,,,1.0
660146100,ESCUELA DE EDUCACIÓN ESPECIAL Nº 7153 - LA VIÑA,66098,,,,
660146200,INSTITUTO DE EDUCACIÓN SUPERIOR DON ARTURO JAURETCHE,66028,,,,
660146400,ESCUELA Nº 4812 - EL MANANTIAL EX 8033,66007,,1.0,1.0,
660146500,CENTRO DE FORMACION PROFESIONAL Nº 7140,66049,,,,
660146700,NUCLEO EDUCATIVO N° 7210 Para Jovenes y Adultos en Contexto de Encierro,66028,,,,
660146800,COLEGIO SECUNDARIO DE MONTAÑA EL ALFARCITO,66147,,,,1.0
660146900,ESCUELA Nº 4813 REPUBLICA DE TURQUIA,66126,,1.0,1.0,
660147000,ESCUELA DE EDUCACION TECNICA Nº 3167,66007,,,,1.0
660147100,ESCUELA Nº 4814 - FINCA BAULE,66056,,1.0,1.0,
660147200,ESCUELA DE EDUCACION TECNICA Nº 3168,66007,,,,1.0
660147201,ESCUELA DE EDUCACION TECNICA Nº 3168 ANEXO FINCA EL MANANTIAL,66007,,,,1.0
660147300,ESCUELA DE EDUCACION ESPECIAL Nº 7198 - EX ANEXO DELIA TARANTO DE COSSO,66126,,,,
660147400,ESCUELA Nº 4815 (MISION WICHI LEWETES),66133,,1.0,1.0,
660147500,HOGAR INFANTIL NUESTRA SEÑORA DEL PILAR EX Nº 2560,66028,,1.0,,
660147600,CURSOS DE EDUCACION TECNICA Nº 7120,66028,,,,
660147700,INSTITUTO DE EDUCACION SUPERIOR TECNICA Nº 6042,66126,,,,
660147800,B.S.P.A. N° 7212 -SEÑOR Y VIRGEN DEL MILAGRO- UNIDAD PENITENCIARIA FEDERAL,66035,,,,
660147900,B.S.P.A. N° 7199,66028,,,,
660148000,INSTITUTO BICENTENARIO - MARIA REINA,66028,,1.0,1.0,1.0
660148100,ESCUELA Nº 4810,66112,,1.0,1.0,
660148300,CENTRO DE COMPUTACION EDUCATIVO CHIP,66140,,,,
660148400,INSTITUTO DE MANUALIDADES MANUELA MARTINEZ DE CANGAS Y TINEO,66028,,,,
660148500,INSTITUTO PARA EL DESARROLLO HUMANO PADRE ERNESTO MARTEARENA,66028,,,,
660148600,ESCUELA DE GASTRONOMIA SALAMANCA,66028,,,,
660148700,GUARDERIA INFANTIL COSTANERA,66028,1.0,1.0,,
660148800,ESCUELA DE EDUCACION ESPECIAL Nº 7058 MADRE CABRINI DE LOS INMIGRANTES EN AMERICA,66042,,,,
660148900,B.S.P.A. Nº 7206,66007,,,,
660149000,CENTRO DE CAPACITACION Nº 7214 EL PUESTO,66028,,,,
660149100,ESCUELA Nº 4816 BICENTENARIO DE LA PATRIA,66056,,1.0,1.0,
660149200,ESCUELA DE EDUCACION ESPECIAL Nº 7204,66112,,,,
660149300,ESCUELA Nº 4817 Dr. Roberto Domingo Nazr,66028,,1.0,1.0,
660149400,CACIQUE NICASIO MIRANDA,66133,,1.0,1.0,
660149500,INSTITUTO DE EDUCACION SUPERIOR Nº 6043 JORGE LUIS BORGES - EX SEDE DINAMICA,66028,,,,
660149600,INSTITUTO ESPECIAL Nº 7215 DE ATENCION DOMICILIARIA Y HOSPITALARIA DE NIVEL SECUNDARIO,66028,,,,
660149700,CENTRO DE DESARROLLO INFANTIL N° 2513,66035,1.0,1.0,,
660149800,GUARDERIA - SANTA ROSA Nª2514 C.P.I,66126,1.0,1.0,,
660149900,GUARDERIA SAN FRANCISCO SOLANO,66126,,1.0,,
660150000,GUARDERIA VIRGEN DE LA MERCED,66126,1.0,1.0,,
660150100,GUARDERIA SAN JOSE,66112,1.0,1.0,,
660150300,GUARDERIA 20 DE JUNIO,66028,1.0,1.0,,
660150400,GUARDERIA SANTA ANA,66028,1.0,1.0,,
660150500,JARDIN MATERNO INFANTIL Nº 4769,66007,1.0,1.0,,
660150600,ESCUELA DE EDUCACION ESPECIAL AYUDAME A CRECER,66028,,,,
660150700,INSTITUTO DE EDUCACION SUPERIOR Nº 6047,66014,,,,
660150800,INSTITUTO DE EDUCACION SUPERIOR Nº 6046 LUIS FELIPE WAGNER,66126,,,,
660150900,INSTITUTO DE EDUCACIÓN SUPERIOR Nº 6048,66154,,,,
660151000,ESCUELA Nº 4818 - FINCA CAMPO GRANDE,66133,,1.0,1.0,
660151200,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5180,66161,,,,1.0
660151300,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA Nº 5181,66070,,,,1.0
660151400,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5182,66133,,,,1.0
660151500,COLEGIO SECUNDARIO RURAL N° 5184,66007,,,,1.0
660151600,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA Nº 5185,66056,,,,1.0
660151700,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5186,66056,,,,1.0
660151800,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5187,66056,,,,1.0
660151900,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA Nº 5188,66056,,,,1.0
660152000,COLEGIO SECUNDARIO RURAL Nº 5189,66140,,,,1.0
660152100,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5190,66154,,,,1.0
660152200,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5191,66119,,,,1.0
660152300,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5192,66014,,,,1.0
660152400,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5193,66105,,,,1.0
660152500,COLEGIO SECUNDARIO RURAL N° 5194,66035,,,,1.0
660152600,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA N° 5195,66049,,,,1.0
660152700,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA N° 5196,66126,,,,1.0
660152800,COLEGIO SECUNDARIO PLURICURSO N° 5197,66126,,,,1.0
660152900,COLEGIO SECUNDARIO Nº 5198,66126,,,,1.0
660153000,COLEGIO SECUNDARIO RURAL LA MORA N°5199,66056,,,,1.0
660153100,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA N° 5200,66056,,,,1.0
660153200,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA N° 5201,66112,,,,1.0
660153300,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA Nº 5202 PROFESOR VIRGILIO CHOQUE,66112,,,,1.0
660153400,COLEGIO SECUNDARIO SAN JOSE DE ORQUERA,66112,,,,1.0
660153500,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA N° 5204,66140,,,,1.0
660153600,COLEGIO SECUNDARIO PLURICURSO CON ITINERANCIA Nª 5205,66091,,,,1.0
660153700,COLEGIO SECUNDARIO PLURICURSO SIN ITINERANCIA N° 5206,66042,,,,1.0
660153800,COLEGIO SECUNDARIO RURAL Nº 5207 PLURICURSO SIN ITINERANCIA,66049,,,,1.0
660153900,COLEGIO SECUNDARIO RURAL PUCARA Nº 5208,66147,,,,1.0
660154000,COLEGIO SECUNDARIO RURAL EL TIMBO N°5209,66147,,,,1.0
660154100,ESCUELA Nº 4830 - PARAJE LA MORA,66056,,1.0,1.0,
660154200,ESCUELA DE EDUCACION TECNICA Y CENTRO DE FORMACION PROFESIONAL Nº 3169 GALILEO GALILEI,66049,,,,1.0
660154300,ESCUELA Nº 4828 - MISION WICHI IWAYAYUK,66133,,1.0,1.0,
660154400,ESCUELA Nº 4829 - ETNIA GUARANI,66056,,1.0,1.0,
660154500,ESCUELA Nº 4825 - COMUNIDAD MONTE SINAI,66056,,1.0,1.0,
660154600,Colegio Secundario Pluricurso Nº 5183,66133,,,,1.0
660154700,Escuela Nº 4820 - Misión Wichi -,66133,,1.0,1.0,
660154800,Escuela N° 4781 - Paraje Santa Clara,66007,,,1.0,
660154900,ESCUELA INFANTIL N°4836 DE NIVEL INICIAL,66035,,1.0,,
660155000,ESCUELA N° 4824 - MISIÓN KM 2 -,66133,,1.0,1.0,
660155100,ESCUELA N° 4831 ELVIRA V. H. DE HUNTER,66056,,1.0,1.0,
660155200,ESCUELA N° 4826 - VILLA SAGRADA - COMUNIDAD WICHI ,66056,,1.0,1.0,
660155300,ESCUELA N° 4770 - MISIÓN LA LOMA ,66056,,1.0,1.0,
660155400,JARDIN SANTA CLARA N° 8218,66028,1.0,1.0,,
660155600,ESCUELA DE EDUCACIÓN INICIAL N° 4838,66126,,1.0,,
660155700,INSTITUTO DE EDUCACION SUPERIOR N° 6051,66119,,,,
660155800,ESCUELA N° 4832 - COMUNIDAD KOLLA,66126,,1.0,1.0,
660155900,ESCUELA N°4823,66161,,1.0,1.0,
660156000,INSTITUTO DE IDIOMAS DE SALTA N° 7216,66028,,,,
660156001,INSTITUTO DE IDIOMAS DE SALTA ANEXO N° 7216-01,66028,,,,
660156002,INSTITUTO DE IDIOMAS DE SALTA ANEXO N° 7216-02,66028,,,,
660156100,INSTITUTO DE IDIOMAS DE SALTA N° 7217,66028,,,,
660156101,INSTITUTO DE IDIOMAS DE SALTA ANEXO N° 7217-01,66028,,,,
660156200,INSTITUTO DE IDIOMAS DE SALTA N° 7218,66028,,,,
660156201,INSTITUTO DE IDIOMAS DE SALTA ANEXO N° 7218-01,66028,,,,
660156300,INSTITUTO DE IDIOMAS DE SALTA N° 7219,66028,,,,
660156301,INSTITUTO DE IDIOMAS DE SALTA ANEXO N° 7219-01,66028,,,,
660156400,Escuela N°4834 - Nivel Inicial,66021,,1.0,,
660156500,Escuela de Educación Inicial N° 4840,66105,,1.0,,
660156700,INSTITUTO DE EDUCACIÓN SUPERIOR N° 6049,66133,,,,
660156800,COLEGIO SECUNDARIO N° 5210 - LOS ROSALES,66112,,,,1.0
660156900,ESCUELA INFANTIL CORONEL JOSÉ DE MOLDES,66098,,1.0,,
660157000,ESCUELA Nº 4837 SAN JOSE DE LOS CERRILLOS,66035,,1.0,1.0,
660157100,BICENTENARIO DE LA BATALLA DE SALTA,66028,,1.0,1.0,
660157200,Colegio Secundario Rural N° 5213,66063,,,,1.0
660157300,Colegio Secundario Rural N° 5214,66070,,,,1.0
660157400,Colegio Secundario Rural N°5215,66119,,,,1.0
660157500,Colegio Secundario Rural N°5216,66133,,,,1.0
660157600,Colegio Secundario Rural N°5217,66133,,,,1.0
660157700,Colegio Secundario Rural N°5218,66161,,,,1.0
660157800,Instituto Superior de Formación Docente,66133,,,,
660157900,Escuela Infantil Nº 4839 Vera Peñaloza,66126,,1.0,,
660158000,COLEGIO SECUNDARIO Nº 5212 DR.MANUEL SADOSKY mediada por las TICs.,66028,,,,1.0
660158100,ESCUELA DE EDUCACION TECNICA Nº 3170 SAN MARTIN DE PORRES,66133,,,,1.0
660158300,ESCUELA DE EDUCACION INICIAL VILLA SAGRADA,66056,,1.0,,
660158400,INSTITUTO DE EDUCACION SUPERIOR,66028,,,,
660158500,ESCUELA DE EDUCACION TECNICA Nº 3173 EX Nº 5211,66105,,,,1.0
660158600,Dirección General de Educación Privada,66028,,,,
660158800,PAPA FRANCISCO,66049,,1.0,1.0,
660159000,LÚDERE COLLEGE ,66028,1.0,1.0,1.0,1.0
660159100,INSTITUTO DE EDUCACIÓN SUPERIOR ABUELAS PLAZA DE MAYO,66028,,,,
660159200,COLEGIO SECUNDARIO Nº 5224 EX ANEXO 5004,66056,,,,1.0
660159300,COLEGIO SECUNDARIO Nº 5220 EX ANEXO 5156-01,66126,,,,1.0
660159500,COLEGIO SECUNDARIO RURAL Nº 5222,66007,,,,1.0
660159600,COLEGIO SECUNDARIO RURAL Nº 5223,66140,,,,1.0
